Bain CM360 Report

Date/Time Generated,3/3/26 9:45 PM
Report Time Zone,Europe/London
Account ID,2558272
Date Range,1/1/25 - 2/28/26
MRC Accredited Metrics,"Clicks(Desktop Display, Desktop Rich Media, Desktop Video, In-App Display, In-App Rich Media, In-App Video, Mobile Display, Mobile Rich Media, Mobile Video)",Active View metrics are accredited only when Measurement Source = Measured
"Reporting numbers are finalized after seven days, unless communicated otherwise."

Report Fields
Month,Campaign,Site (CM360),Placement,Placement ID,Impressions,Clicks
2025-07,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience_Display_AI_CompetitiveAdvantage_Interscroller,422543958,24978,81
2025-07,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422545050,14173,16
2025-07,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Subscribers_Display_300x250,413951383,124166,376
2025-07,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Subscribers_Display_AI_CompetitiveAdvantage_Interscroller,422548746,28082,103
2025-07,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Subscribers_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422010397,45644,48
2025-07,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_CustomABM+Contextual_Display_Macro_STStrategyActions_FolioRiver,425732635,0,2
2025-07,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_300x250,413954578,19273,28
2025-07,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_970x250,413954569,3,0
2025-07,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_AI_CEOActions_FolioRiver,422495154,60,0
2025-07,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_Macro_STStrategyActions_FolioRiver,426266676,0,2
2025-07,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_Macro_TariffActions_FolioRiver,423999308,19103,61
2025-07,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM+Contextual_Display_300x250,413954632,45366,25
2025-07,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM+Contextual_Display_300x600,413954626,21224,9
2025-07,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM+Contexual_Display_970x250,413954620,17569,8
2025-07,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM_Display_AI_CEOActions_FolioRiver,422155505,91,0
2025-07,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM_Display_Macro_STStrategyActions_FolioRiver,425925194,2,3
2025-07,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM_Display_Macro_TariffActions_FolioRiver,424380522,59937,74
2025-07,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_300x250,413954596,339224,427
2025-07,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_AI_CEOActions_FolioRiver,421967254,432,0
2025-07,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_Macro_STStrategyActions_FolioRiver,426266094,2,5
2025-07,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_Macro_TariffActions_FolioRiver,424381092,336753,1163
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Audience+Contextual_Display_300x250,413957359,21111,32
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Audience+Contextual_Display_300x600,413957356,9973,11
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_APAC_CustomABM+Contextual_Display_970x250,413957353,4053,6
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_APAC_CustomABM+Contextual_Display_Macro_STExpire_VerticalMobile,426748928,50,1
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Subcribers_Display_300x250,413954641,20854,33
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Subcribers_Display_300x600,413954638,9744,20
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Subscribers_Display_970x250,413954635,10000,22
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Subscribers_Display_Macro_STExpire_VerticalMobile,426580345,10431,59
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Audience+Contextual_Display_300x250,413957386,36246,87
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Audience+Contextual_Display_300x600,413957383,5626,6
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_CustomABM+Contextual_Display_970x250,413957380,2628,2
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_CustomABM+Contextual_Display_Macro_STExpire_VerticalMobile,427108173,23270,123
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Subcribers_Display_300x250,413957368,41044,82
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Subcribers_Display_300x600,413957365,6451,18
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Subscribers_Display_970x250,413957362,6910,39
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Subscribers_Display_Macro_STExpire_VerticalMobile,426746525,23409,120
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Audience+Contextual_Display_300x250,415807141,13464,27
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Audience+Contextual_Display_300x600,416006741,1885,2
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_CustomABM+Contextual_Display_970x250,416326329,864,0
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_CustomABM+Contextual_Display_Macro_STExpire_VerticalMobile,426748718,7680,34
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Subcribers_Display_300x250,416327493,16303,24
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Subcribers_Display_300x600,416007914,3160,5
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Subscribers_Display_970x250,416007944,2516,16
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Subscribers_Display_Macro_STExpire_VerticalMobile,427108584,10142,60
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Audience+Contextual_Display_300x250,413954629,5234,9
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Audience+Contextual_Display_300x600,413954623,1888,1
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_CustomABM+Contextual_Display_970x250,413954617,878,0
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_CustomABM+Contextual_Display_Macro_STExpire_VerticalMobile,426580441,3291,25
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Subcribers_Display_300x250,413954593,6255,20
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Subcribers_Display_300x600,413954587,1675,6
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Subscribers_Display_970x250,413954581,1843,8
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Subscribers_Display_Macro_STExpire_VerticalMobile,426752252,3193,22
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Audience+Contextual_Display_300x250,413948833,36578,58
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Audience+Contextual_Display_300x600,413957410,9642,7
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_NAM_CustomABM+Contextual_Display_970x250,413957407,5184,3
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_NAM_CustomABM+Contextual_Display_Macro_STExpire_VerticalMobile,427080873,24911,122
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Subcribers_Display_300x250,413957395,47358,71
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Subcribers_Display_300x600,413957392,10141,41
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Subscribers_Display_970x250,413957389,26425,84
2025-08,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Subscribers_Display_Macro_STExpire_VerticalMobile,426744608,24258,117
2025-08,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_APAC_Audience_Display_AI & Macro_Subtheme_Interscroller,423503116,0,3
2025-08,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_APAC_Contextual_Display_AI & Macro_Subtheme_Interscroller,423664742,0,1
2025-08,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_Behavioural_Interscroller_Burst 1 - EMEA (Tier 1),423667052,0,10
2025-08,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_EMEATier1_Contextual_Display_AI & Macro_Subtheme_Interscroller,423667064,0,6
2025-08,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_EMEATier2_Audience_Display_AI & Macro_Subtheme_Interscroller,423503113,0,2
2025-08,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_EMEATier2_Contextual_Display_AI & Macro_Subtheme_Interscroller,424053375,0,8
2025-08,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_Global_Audience_AVDisplay2_300x250,420213283,3,0
2025-08,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_Global_Audience_AVDisplay2_300x600,420455588,3,0
2025-08,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_ABM_Display_Macro_STtariffs_Insights 1x1,427336464,357354,557
2025-08,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_AVDisplay1_300x250,420310868,4,0
2025-08,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_AVDisplay1_300x600,420200371,4,0
2025-08,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_AVDisplay1_728x90,420597810,8,0
2025-08,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_AVDisplay2_300x250,420447311,7,0
2025-08,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_AVDisplay2_300x600,420214363,7,0
2025-08,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_AVDisplay2_728x90,420447506,14,0
2025-08,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_AVDisplay3_300x250,420737949,1,0
2025-08,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_AVDisplay3_300x600,420739302,1,0
2025-08,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_AVDisplay3_728x90,420456020,2,0
2025-08,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_NativeArticle2_Macro_TarrifsPhase1_ContentLandingPage,420082585,6,0
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Audience+Contextual_Display_AI_CompetitiveAdvantage_Interscroller,422642058,11365,59
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Audience+Contextual_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422302094,10663,9
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Audience_Display_AI_CompetitiveAdvantage_Interscroller,422640621,22527,116
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Audience_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422304593,40535,30
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Subscribers_Display_300x250,413951419,25422,76
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Subscribers_Display_AI_CompetitiveAdvantage_Interscroller,422642190,48060,181
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Subscribers_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422302163,59633,85
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience+Contextual_Display_AI_CompetitiveAdvantage_Interscroller,422112013,4993,26
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience+Contextual_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422634993,4640,4
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience_Display_AI_CompetitiveAdvantage_Interscroller,422292881,17774,74
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422605167,8111,5
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_300x250,413951365,10977,42
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_AI_CompetitiveAdvantage_Interscroller,422103523,15953,57
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422103409,20779,17
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_Macro_SeizeV2_AppInterscroller,417674728,0,606
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience+Contextual_Display_AI_CompetitiveAdvantage_Interscroller,425359569,26867,94
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience+Contextual_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,425010491,23691,26
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience_Display_AI_CompetitiveAdvantage_Interscroller,424811995,51162,225
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,425008712,74578,51
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Subscribers_Display_300x250,414103415,61373,183
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Subscribers_Display_AI_CompetitiveAdvantage_Interscroller,425012036,100255,379
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Subscribers_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,425360397,104724,107
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Audience+Contextual_Display_AI_CompetitiveAdvantage_Interscroller,422109424,8254,32
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Audience+Contextual_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422108548,6986,9
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Audience_Display_AI_CompetitiveAdvantage_Interscroller,422301074,14321,58
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Audience_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422296850,21123,17
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Subscribers_Display_300x250,413951431,11223,32
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Subscribers_Display_AI_CompetitiveAdvantage_Interscroller,422109598,23724,90
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Subscribers_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422108266,31573,27
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Audience+Contextual_Display_AI_CompetitiveAdvantage_Interscroller,422301311,2788,15
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Audience+Contextual_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422109355,2606,4
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Audience_Display_AI_CompetitiveAdvantage_Interscroller,422640618,5710,23
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Audience_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422109790,8216,8
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Subscribers_Display_300x250,413951401,5829,30
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Subscribers_Display_AI_CompetitiveAdvantage_Interscroller,422302316,7573,46
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Subscribers_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422108632,10124,8
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience+Contextual_Display_AI_CompetitiveAdvantage_Interscroller,422548677,13661,73
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience+Contextual_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422543190,13275,12
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience_Display_AI_CompetitiveAdvantage_Interscroller,422543958,36749,129
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422545050,18794,9
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Subscribers_Display_300x250,413951383,36966,132
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Subscribers_Display_AI_CompetitiveAdvantage_Interscroller,422548746,37922,142
2025-08,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Subscribers_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422010397,59314,60
2025-08,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_300x250,413954578,20467,32
2025-08,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_Macro_STStrategyActions_FolioRiver,426266676,17619,35
2025-08,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_Macro_TariffActions_FolioRiver,423999308,42,0
2025-08,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM+Contextual_Display_300x250,413954632,45384,27
2025-08,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM+Contextual_Display_300x600,413954626,19099,16
2025-08,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM+Contexual_Display_970x250,413954620,14005,9
2025-08,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM_Display_Macro_STStrategyActions_FolioRiver,425925194,27392,45
2025-08,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM_Display_Macro_TariffActions_FolioRiver,424380522,23,0
2025-08,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_300x250,413954596,310033,385
2025-08,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_Macro_STStrategyActions_FolioRiver,426266094,306093,686
2025-08,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_Macro_TariffActions_FolioRiver,424381092,798,0
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Audience+Contextual_Display_300x250,413957359,25967,30
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Audience+Contextual_Display_300x600,413957356,3898,4
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Contextual_Display_300x600,413954647,1,0
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Contextual_Display_970x250,413954644,1,1
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_APAC_CustomABM+Contextual_Display_970x250,413957353,3368,2
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Subcribers_Display_300x250,413954641,26458,30
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Subcribers_Display_300x600,413954638,4979,14
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Subscribers_Display_970x250,413954635,12610,20
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Subscribers_Display_Macro_STExpire_VerticalMobile,426580345,20,0
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Audience+Contextual_Display_300x250,413957386,39400,64
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Audience+Contextual_Display_300x600,413957383,3183,2
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Contextual_Display_300x600,413957374,1,0
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Contextual_Display_970x250,413957371,1,1
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_CustomABM+Contextual_Display_970x250,413957380,2184,3
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_CustomABM+Contextual_Display_Macro_STExpire_VerticalMobile,427108173,2,0
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Subcribers_Display_300x250,413957368,44373,64
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Subcribers_Display_300x600,413957365,2854,6
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Subscribers_Display_970x250,413957362,6039,28
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Subscribers_Display_Macro_STExpire_VerticalMobile,426746525,71,0
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Audience+Contextual_Display_300x250,415807141,17224,31
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Audience+Contextual_Display_300x600,416006741,1211,3
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Contextual_Display_970x250,416006618,1,1
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_CustomABM+Contextual_Display_970x250,416326329,859,4
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_CustomABM+Contextual_Display_Macro_STExpire_VerticalMobile,426748718,13,0
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Subcribers_Display_300x250,416327493,16568,20
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Subcribers_Display_300x600,416007914,4853,12
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Subscribers_Display_970x250,416007944,1601,1
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Subscribers_Display_Macro_STExpire_VerticalMobile,427108584,13,0
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Audience+Contextual_Display_300x250,413954629,6010,13
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Audience+Contextual_Display_300x600,413954623,1172,0
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Contextual_Display_300x600,413954605,1,0
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_CustomABM+Contextual_Display_970x250,413954617,866,1
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Subcribers_Display_300x250,413954593,6898,7
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Subcribers_Display_300x600,413954587,1068,3
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Subscribers_Display_970x250,413954581,1883,4
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Subscribers_Display_Macro_STExpire_VerticalMobile,426752252,5,0
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Audience+Contextual_Display_300x250,413948833,45184,71
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Audience+Contextual_Display_300x600,413957410,5765,7
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Contextual_Display_300x250,413957404,2,2
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_NAM_CustomABM+Contextual_Display_970x250,413957407,4865,9
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_NAM_CustomABM+Contextual_Display_Macro_STExpire_VerticalMobile,427080873,28,0
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Subcribers_Display_300x250,413957395,50000,84
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Subcribers_Display_300x600,413957392,5684,28
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Subscribers_Display_970x250,413957389,14391,60
2025-09,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Subscribers_Display_Macro_STExpire_VerticalMobile,426744608,22,0
2025-09,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_APAC_Audience_Display_AI & Macro_Subtheme_Interscroller,423503116,1,0
2025-09,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_APAC_Audience_Display_AI_CEOActions_Interscroller,427995002,146472,481
2025-09,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_APAC_Audience_Display_AI_CompetitiveAdvantage_Interscroller,427825048,146301,918
2025-09,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_APAC_Audience_Display_Energy_Flex_Interscroller,428374302,146607,1023
2025-09,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_APAC_Audience_Display_Energy_MeetingDemand_Interscroller,427995008,146450,649
2025-09,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_EMEATier1_Audience_Display_AI_CEOActions_Interscroller,427825360,130592,662
2025-09,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_EMEATier1_Audience_Display_AI_CompetitiveAdvantage_Interscroller,427825042,131035,1346
2025-09,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_EMEATier1_Audience_Display_Energy_Flex_Interscroller,428378130,131819,1447
2025-09,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_EMEATier1_Audience_Display_Energy_MeetingDemand_Interscroller,428371482,130835,785
2025-09,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_EMEATier2_Audience_Display_AI_CEOActions_Interscroller,427994993,47461,229
2025-09,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_EMEATier2_Audience_Display_AI_CompetitiveAdvantage_Interscroller,427824796,46976,599
2025-09,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_EMEATier2_Audience_Display_Energy_Flex_Interscroller,428377680,47282,642
2025-09,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_EMEATier2_Audience_Display_Energy_MeetingDemand_Interscroller,428374290,47325,324
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_Global_Audience_Display_Burst 2_AI_300x250,428738731,1150,5
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_Global_Audience_Display_Burst 2_AI_300x600,429326124,1197,2
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_Global_Audience_Display_Burst 2_AI_728x90,428922251,283,3
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_Global_Audience_Display_Burst 2_Macro_300x250 ,429407220,1424,4
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_Global_Audience_Display_Burst 2_Macro_300x600 ,428824015,1489,6
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_Global_Audience_Display_Burst 2_Macro_728x90,428820904,312,6
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_Global_Audience_NativeArticle4_AI_UnstickingYourAITransformation_ContentLandingPage,427818850,521,1
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_Global_Audience_NativeArticle4_AI_UnstickingYourAITransformation_InFeedUnit,428374773,246446,580
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_Global_Audience_NativeArticle4_AI_UnstickingYourAITransformation_InsightsCTA,427821796,0,17
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_Global_Audience_NativeArticle5_Macro_TarrifsNextChapter_ContentLandingPage,427821214,596,1
